Text,Metric
allowing,Complex Word
allocate,Complex Word
isolation,Complex Word
critical,Complex Word
flexibility,Complex Word
engagement,Complex Word
targeted,Complex Word
economic,Complex Word
recovery,Complex Word
carefully,Complex Word
managing,Complex Word
Zealanders,Complex Word
opportunity,Complex Word
economic,Complex Word
recovery.,Complex Word
consistently,Complex Word
averaging,Complex Word
economic,Complex Word
purposes,Complex Word
available,Complex Word
every,Complex Word
every,Complex Word
arriving,Complex Word
construction,Complex Word
October400,Complex Word
international,Complex Word
arrival,Complex Word
previously,Complex Word
semester,Complex Word
refugees,Complex Word
every,Complex Word
construction,Complex Word
deliver,Complex Word
critical,Complex Word
infrastructure,Complex Word
accelerate,Complex Word
recovery,Complex Word
certainty,Complex Word
specialist,Complex Word
overseas,Complex Word
construction,Complex Word
employers,Complex Word
employees.,Complex Word
Construction,Complex Word
consulted,Complex Word
continue,Complex Word
industry,Complex Word
prioritise,Complex Word
specific,Complex Word
structural,Complex Word
engineers,Complex Word
managers,Complex Word
specialist,Complex Word
technical,Complex Word
hydraulic,Complex Word
specialists.,Complex Word
exceptions,Complex Word
machinery,Complex Word
operators,Complex Word
essential,Complex Word
travellers,Complex Word
Pacific,Complex Word
Isolation,Complex Word
Allocation,Complex Word
Agriculture,Complex Word
Minister,Complex Word
Damien,Complex Word
dedicated,Complex Word
exceptions,Complex Word
agriculture,Complex Word
horticulture,Complex Word
viticulture,Complex Word
additional,Complex Word
communities,Complex Word
economic,Complex Word
recovery,Complex Word
Government,Complex Word
mitigate,Complex Word
shortages,Complex Word
Zealanders,Complex Word
additional,Complex Word
decision,Complex Word
entering,Complex Word
addition,Complex Word
currently,Complex Word
including,Complex Word
Government,Complex Word
horticulture,Complex Word
viticulture,Complex Word
industries,Complex Word
exceptions,Complex Word
machinery,Complex Word
operators,Complex Word
completion,Complex Word
Zealanders,Complex Word
targeted,Complex Word
Government,Complex Word
allocating,Complex Word
isolation.,Complex Word
balancing,Complex Word
seasonal,Complex Word
strategic,Complex Word
shortages,Complex Word
seasonal,Complex Word
variations,Complex Word
overseas,Complex Word
Zealanders,Complex Word
international,Complex Word
obligations,Complex Word
providing,Complex Word
United,Complex Word
Antarctic,Complex Word
available,Complex Word
Isolation,Complex Word
Allocation,Complex Word
Zealanders,Complex Word
Elimination,Complex Word
Strategy,Complex Word
possible.,Complex Word
economic,Complex Word
enviable,Complex Word
position,Complex Word
