Text,Metric
removed,Passive Voice
announced.,Passive Voice
used,Passive Voice
needed,Passive Voice
vaccinated,Passive Voice
required,Passive Voice
aged,Passive Voice
required,Passive Voice
asked,Passive Voice
expected,Passive Voice
secured,Passive Voice
been,Passive Voice
saved,Passive Voice
aged,Passive Voice
loved,Passive Voice
been,Passive Voice
required,Passive Voice
found,Passive Voice
Protection,Complex Word
SeptemberAll,Complex Word
requirements,Complex Word
facilitiesOnly,Complex Word
positive,Complex Word
individuals,Complex Word
required,Complex Word
isolate,Complex Word
Government,Complex Word
SeptemberRemoval,Complex Word
vaccination,Complex Word
requirements,Complex Word
incoming,Complex Word
travellers,Complex Word
crewSupport,Complex Word
continue,Complex Word
Zealanders,Complex Word
Pacific,Complex Word
automatic,Complex Word
anti-virals,Complex Word
positiveThe,Complex Word
Protection,Complex Word
September,Complex Word
Zealanders,Complex Word
continue,Complex Word
certainty,Complex Word
Minister,Complex Word
Jacinda,Complex Word
management,Complex Word
extraordinary,Complex Word
previously,Complex Word
Jacinda,Complex Word
Finally,Complex Word
certainty,Complex Word
Zealanders,Complex Word
economic,Complex Word
activity,Complex Word
critical,Complex Word
economic,Complex Word
recovery.,Complex Word
hospitalisations,Complex Word
February,Complex Word
population,Complex Word
vaccinated,Complex Word
expanded,Complex Word
anti-viral,Complex Word
medicines,Complex Word
position,Complex Word
required,Complex Word
Government,Complex Word
anywhere,Complex Word
hospitals,Complex Word
residential,Complex Word
facilities.,Complex Word
workplaces,Complex Word
discretion,Complex Word
Government,Complex Word
requirement,Complex Word
protection.,Complex Word
remaining,Complex Word
Government,Complex Word
September,Complex Word
employer,Complex Word
discretion,Complex Word
require,Complex Word
vaccinated.,Complex Word
Vaccination,Complex Word
requirements,Complex Word
travellers,Complex Word
arriving,Complex Word
including,Complex Word
requirement,Complex Word
encouraged.,Complex Word
isolation,Complex Word
period,Complex Word
However,Complex Word
isolation,Complex Word
period,Complex Word
required,Complex Word
positive,Complex Word
undertake,Complex Word
requirements,Complex Word
isolation,Complex Word
positive,Complex Word
Jacinda,Complex Word
Minister,Complex Word
significant,Complex Word
additional,Complex Word
anti-viral,Complex Word
medicine,Complex Word
expected,Complex Word
anti-viral,Complex Word
medicines,Complex Word
Zealanders,Complex Word
agreements,Complex Word
significant,Complex Word
anyone,Complex Word
Pacific,Complex Word
anyone,Complex Word
requirements,Complex Word
contracting,Complex Word
Zealanders,Complex Word
medicines,Complex Word
previously,Complex Word
providers,Complex Word
Pacifica,Complex Word
organisations,Complex Word
providers,Complex Word
businesses,Complex Word
sacrifices,Complex Word
Zealanders,Complex Word
separated,Complex Word
everyone,Complex Word
everyone,Complex Word
Jacinda,Complex Word
editor,Complex Word
reporting,Complex Word
similar,Complex Word
average,Complex Word
hospitalisations,Complex Word
February,Complex Word
hospitalisations,Complex Word
average,Complex Word
visiting,Complex Word
following,Complex Word
required,Complex Word
primary,Complex Word
carehospitalspharmaciesaged,Complex Word
residential,Complex Word
caredisability-related,Complex Word
residential,Complex Word
requirement,Complex Word
addiction,Complex Word
services.More,Complex Word
information,Complex Word
