Text,Metric
"It describes the four broad groups and will take people through a series of questions to work out when it’ll be their turn,” Chris Hipkins said.“There are two further categories we are still looking at: one for people who may need to get a vaccine on compassionate grounds; and a national significance category, which could include groups who need a vaccine in order to represent New Zealand overseas.“Decisions around these categories will be made at Cabinet in coming weeks.”",Long Sentence
Targeted,Passive Voice
vaccinated,Passive Voice
sick,Passive Voice
vaccinated,Passive Voice
harmed,Passive Voice
vaccinated,Passive Voice
occurred.,Passive Voice
vaccinated,Passive Voice
vaccinated,Passive Voice
vaccinated,Passive Voice
vaccinated,Passive Voice
completed,Passive Voice
planned,Passive Voice
allocated,Passive Voice
based,Passive Voice
launched,Passive Voice
made,Passive Voice
Targeted,Complex Word
groupsPlan,Complex Word
prioritises,Complex Word
underlying,Complex Word
vaccinated,Complex Word
MarchMinimising,Complex Word
Government,Complex Word
prioritisationThe,Complex Word
Government,Complex Word
targeting,Complex Word
seriously,Complex Word
Minister,Complex Word
priority,Complex Word
Zealanders,Complex Word
equitable,Complex Word
securing,Complex Word
Pfizer/BioNTech,Complex Word
everyone,Complex Word
vaccinated,Complex Word
Ministry,Complex Word
delivery,Complex Word
vaccination,Complex Word
Zealanders,Complex Word
receiving,Complex Word
protecting,Complex Word
reducing,Complex Word
ongoing,Complex Word
reducing,Complex Word
protecting,Complex Word
seriously,Complex Word
sequencing,Complex Word
certainty,Complex Word
vaccinated,Complex Word
initial,Complex Word
prioritises,Complex Word
reducing,Complex Word
protecting,Complex Word
underlying,Complex Word
conditions,Complex Word
locations,Complex Word
Zealanders,Complex Word
vaccinated,Complex Word
vaccinated,Complex Word
Every,Complex Word
Zealander,Complex Word
population,Complex Word
vaccinated,Complex Word
possible,Complex Word
vaccinated,Complex Word
continuous,Complex Word
improvements,Complex Word
adjustments,Complex Word
vaccination,Complex Word
vaccinated,Complex Word
possible,Complex Word
require,Complex Word
flexibility,Complex Word
sequencing.,Complex Word
underway,Complex Word
ongoing,Complex Word
including,Complex Word
management,Complex Word
However,Complex Word
restrictions,Complex Word
overlap,Complex Word
Ministry,Complex Word
continues,Complex Word
undertake,Complex Word
modelling,Complex Word
completed,Complex Word
administered.Group,Complex Word
2Approximately,Complex Word
community,Complex Word
protecting,Complex Word
vulnerable,Complex Word
priority,Complex Word
populations,Complex Word
February,Complex Word
continue,Complex Word
3Priority,Complex Word
populations,Complex Word
Approximately,Complex Word
remainder,Complex Word
general,Complex Word
population,Complex Word
approximately,Complex Word
Approximately,Complex Word
allocated,Complex Word
Pacific,Complex Word
providers,Complex Word
directly,Complex Word
recognising,Complex Word
circumstances,Complex Word
Anyone,Complex Word
area,Complex Word
underlying,Complex Word
condition,Complex Word
recognises,Complex Word
operations,Complex Word
facilities,Complex Word
possible,Complex Word
residents,Complex Word
residential,Complex Word
environments,Complex Word
Pacific,Complex Word
providers,Complex Word
medical,Complex Word
community,Complex Word
categories,Complex Word
compassionate,Complex Word
national,Complex Word
significance,Complex Word
category,Complex Word
represent,Complex Word
Decisions,Complex Word
categories,Complex Word
Cabinet,Complex Word
