Text,Metric
"Often language and geographic ‘frames’ are used as subtext, or a tool to exclude some nations from dialogue.",Long Sentence
"Our success will depend on working with the widest possible set of partners.And so, as a region, what are the challenges that lie ahead of us, and how can we use these principles that are core to New Zealand’s foreign policy approach to resolve them?The natural place to start is COVID.New Zealand has been pleased to contribute to other countries’ COVID-19 responses, with an emphasis on the Pacific.That parts of the Pacific remain COVID-free has been an achievement.",Long Sentence
"But economic impacts have been severe, nonetheless.Vaccines are a critical tool needed by every government to reduce the impact of COVID-19 on their people and economy.",Long Sentence
"A singular focus on vaccinating our own populations with little regard to others is a recipe for variants, and for possibly undermining the very vaccines we are working so hard to provide.That’s one of the reasons we are working with our partners to support vaccine roll-outs to our Pacific neighbours, and others.The COVAX Facility has commenced deliveries of our donation of 1.66 million doses.Our contribution to COVAX of $17 million also means we are also supporting vaccination in the broader Indo-Pacific region and beyond.But more is required.",Long Sentence
"The COVAX Facility needs funding and donation of vaccine doses.New Zealand has been an early mover and I welcome recent donations from others, including the G7’s commitment to provide 1 billion doses.Early in the pandemic we moved swiftly to support the Ejikman Institute for Molecular Biology in Jakarta to help ensure Indonesia had the testing capability it needed to understand how the virus was spreading.When the pandemic intensified in Nepal, New Zealand moved quickly to release $1 million for UNICEF to support children and their families.In Viet Nam, both suffering from the economic shock from COVID and the collapse of tourism – our overseas development team pivoted to support training for women workers from the informal sector so they could support themselves and their families.In Timor-Leste the Royal New Zealand Air Force flew in much needed supplies of PPE as COVID started to break out.There are hundreds of similar stories from across our network of Embassies and High Commissions, where New Zealand has stepped up  to support the local COVID response.But now is the time to turn our individual action, into collective momentum.",Long Sentence
"That includes in our role as chair of APEC.There are over 100,000 new cases of COVID-19 in the APEC region every single day.",Long Sentence
"And more than 80 million people lost their jobs across our economies last year, during the biggest economic contraction since the Second World War.On Friday night I will chair the first ever extraordinary meeting of APEC Leaders.",Long Sentence
"This will be a unique opportunity to bring APEC Leaders together to discuss how to get the region through the health crisis and accelerate economic recovery in a way that lays the foundations for a better future.That better future, must surely include better levels of preparedness for the risks we all face.",Long Sentence
That’s a challenge that extends beyond just APEC.It is clear our global community was not adequately prepared for COVID-19.,Long Sentence
"It is also clear that COVID-19 will not be the last global health risk that we face.I want to put on record again, New Zealand’s support for the ambitious and practical recommendations set out by the Independent Panel for Pandemic Preparedness and Response, co-chaired by Helen Clark.In keeping with our strong multilateral approach to global challenges, it is our intention to not just passively support these recommendations, but to actively engage on work-streams to develop a new pandemic Treaty; to improve global surveillance, validation and early response; and to strengthen the World Health Organisation.",Long Sentence
"We see these areas of work as critical to our collective health and wellbeing, and a new frontier in which we believe New Zealand has a role to play alongside others.But COVID 19 has exposed other frailties we have all long been familiar with.As a trading nation, New Zealand has also focused on keeping markets and supply chains open during the pandemic, when for some governments there has been a temptation to turn inwards.Working with partners like Australia and Singapore, and through APEC, New Zealand has led political efforts to support regional supply chains and free trade in essential goods and medicines.New Zealand is focused on protecting the multilateral trading system at a time when it is under stress.",Long Sentence
"This means working to ensure that the World Trade Organisation remains well-functioning.New Zealand has also maintained momentum in our trade negotiations, concluding the Digital Economy Partnership Agreement, Regional Comprehensive Economic Partnership, and the China FTA upgrade.And we continue to progress a full negotiating agenda, with the European Union and United Kingdom negotiations well-advanced, and an upgrade of our FTA with ASEAN under way.New Zealand actively encourages other economies to join the economic agreements we have initiated – including countries from outside the region.Last month we joined consensus on the formation of a working group to negotiate the UK’s accession to CPTPP.",Long Sentence
"Those aspiring to join will have to be able to meet its high standards.But before I roam too widely from a discussion on regional architecture, it would be remiss of me not to mention the importance of ASEAN.ASEAN is a source of economic opportunity and diversified trading relationships.",Long Sentence
"And people from South East Asia have contributed richly to New Zealand.Our relationship with ASEAN gives New Zealand a seat at the region’s top table for strategic discussions – the East Asia Summit, and is the convening body for regional diplomacy in the Indo-Pacific.And the proof is in the pudding.",Long Sentence
ASEAN has helped keep members at peace with one another since the end of the Vietnam War.Our partnership with ASEAN is also a case where New Zealand can pursue cooperation that is principled and pragmatic.,Long Sentence
"The trajectory of political development in South East Asia is uneven, with democracy in retreat in some places and grave human rights abuses occurring around the region.We are concerned for instance by the trampling of democracy by Myanmar’s military – the Tatmadaw.",Long Sentence
"We have expressed our condemnation of the coup and have taken steps to pressure Tatmadaw leaders towards the return to civilian government.New Zealand sees it as critical that the regime releases those people arbitrarily detained since the coup, including foreign nationals and political prisoners.We also have serious concerns over the situation in the South China Sea, including artificial island building, continued militarisation, and activities which pose risks to freedom of navigation and overflight.Climate change is a grave threat to low lying South East Asian countries as well as to Pacific Island states.The majority of global carbon dioxide emissions come from the Indo-Pacific region.Here, we have a role to play in ensuring our regional architecture is up to the challenge.Trade can be a key part of the climate solution, by removing barriers for environmentally-beneficial goods and services, and eliminating government subsidisation of fossil fuels.APEC trade ministers have agreed to consider options for ending new subsidies on fossil fuels.And New Zealand is leading negotiations of the first-of-its-kind trade agreement - the Agreement on Climate Change, Trade and Sustainability.But it continues to be the case that New Zealand can best give effect to our foreign policy in partnership with others.",Long Sentence
"We will increasingly prioritise and progress our interests through multilateral mechanisms but also through regional partnership.I understand that later this morning, White House Asia Coordinator Kurt Campbell, who knows our region well, will address this meeting.We look forward to working with the Biden Administration on regional issues.",Long Sentence
"We share values and have common interests in how the region operates.To conclude, the Indo-Pacific is to some degree at an inflection point.The forms of cooperation needed to overcome COVID-19 require countries to let go of narrow nationalistic approaches.",Long Sentence
"A full economic recovery can only come after other countries vaccinate their populations and suppress the virus’ transmission.The post-Covid world will be a new era.Our goal has to be to make it a better era, and if the Indo-Pacific is to successfully rise to the many challenges it faces, governments will need to re-commit to supporting an open and rules-based regional order; one that’s more sustainable and resilient.And we must recommit to doing what we can, to encourage that change.We will do so in ways that are pragmatic, that advance our interests, and that are consistent with New Zealand’s values.We will do so in a variety of formats – through private diplomacy or through public statements on our terms, sometimes speaking out alone – at other times in concert with governments who share our concerns.An independent, principled foreign policy is a powerfully simple concept.As Norman Kirk described it, “we want New Zealand’s foreign policy to express New Zealand’s ideals as well as reflect our national interests”.That means that while New Zealand must work with the region as it is, we are also clear on what we stand for: the rule of law, human dignity, and universal human rights.And that’s why we will encourage partners to continue on the pathway of democratic reform – just as New Zealand continues to improve its own political system – to protect the institutional enablers of democracy: free and fair elections, an independent judiciary, a free press, and freedom of assembly and association.New Zealand ultimately aspires for the Indo-Pacific region to become freer and more open.",Long Sentence
encouraged,Passive Voice
fascinated,Passive Voice
shared,Passive Voice
taken,Passive Voice
struck,Passive Voice
convinced,Passive Voice
captured,Passive Voice
been,Passive Voice
isolated,Passive Voice
established,Passive Voice
been,Passive Voice
reinforced,Passive Voice
entered,Passive Voice
faced,Passive Voice
changed,Passive Voice
not.I,Passive Voice
focused,Passive Voice
embraced,Passive Voice
entrenched,Passive Voice
supported,Passive Voice
referred,Passive Voice
based,Passive Voice
served,Passive Voice
used,Passive Voice
been,Passive Voice
pleased,Passive Voice
been,Passive Voice
been,Passive Voice
needed,Passive Voice
been,Passive Voice
commenced,Passive Voice
required,Passive Voice
been,Passive Voice
spreading.When,Passive Voice
intensified,Passive Voice
needed,Passive Voice
stepped,Passive Voice
set,Passive Voice
exposed,Passive Voice
been,Passive Voice
focused,Passive Voice
been,Passive Voice
led,Passive Voice
focused,Passive Voice
maintained,Passive Voice
initiated,Passive Voice
enabled,Passive Voice
contributed,Passive Voice
helped,Passive Voice
principled,Passive Voice
concerned,Passive Voice
expressed,Passive Voice
taken,Passive Voice
detained,Passive Voice
come,Passive Voice
agreed,Passive Voice
meant,Passive Voice
built,Passive Voice
needed,Passive Voice
gentlemen,Complex Word
distinguished,Complex Word
important,Complex Word
Indo-Pacific,Complex Word
region.Thank,Complex Word
Institute,Complex Word
International,Complex Word
together.I,Complex Word
encouraged,Complex Word
Zealanders,Complex Word
present.But,Complex Word
fascinated,Complex Word
politics,Complex Word
university,Complex Word
domestic,Complex Word
politics,Complex Word
primarily,Complex Word
international,Complex Word
relations.In,Complex Word
University,Complex Word
advertising,Complex Word
representatives,Complex Word
Ministry,Complex Word
graduate,Complex Word
recruitment,Complex Word
literally,Complex Word
theatre,Complex Word
important,Complex Word
decided,Complex Word
criteria,Complex Word
Apparently,Complex Word
interested,Complex Word
politics,Complex Word
decision,Complex Word
interest,Complex Word
experience,Complex Word
another,Complex Word
election,Complex Word
relation,Complex Word
American,Complex Word
elections,Complex Word
probably,Complex Word
attention,Complex Word
interest,Complex Word
experienced,Complex Word
decisions,Complex Word
nuclear,Complex Word
dramatic,Complex Word
economic,Complex Word
policy,Complex Word
isolated,Complex Word
politics,Complex Word
fundamentals,Complex Word
policy.Many,Complex Word
established,Complex Word
Minister,Complex Word
instrumental,Complex Word
establishing,Complex Word
United,Complex Word
challenging,Complex Word
international,Complex Word
conditions,Complex Word
imaginable.Peter,Complex Word
depended,Complex Word
successful,Complex Word
United,Complex Word
collectively,Complex Word
protected,Complex Word
sovereignty,Complex Word
independence,Complex Word
countries.Those,Complex Word
fundamentals,Complex Word
reinforced,Complex Word
successive,Complex Word
formidable,Complex Word
environmental,Complex Word
geopolitical,Complex Word
difficulties,Complex Word
domestic,Complex Word
decisions,Complex Word
isolationism,Complex Word
nationalism,Complex Word
concerted,Complex Word
collective,Complex Word
necessary,Complex Word
response.Here,Complex Word
environment,Complex Word
policy,Complex Word
decisions,Complex Word
decisions,Complex Word
environment,Complex Word
turbulent,Complex Word
particular,Complex Word
area,Complex Word
interest,Complex Word
Indo-Pacific.To,Complex Word
literal,Complex Word
Pacific,Complex Word
identify,Complex Word
literally,Complex Word
population,Complex Word
immediately,Complex Word
engagement,Complex Word
Pacific,Complex Word
delivering,Complex Word
investment,Complex Word
partnerships,Complex Word
resilience,Complex Word
Pacific,Complex Word
ownership,Complex Word
innovation.But,Complex Word
Pacific,Complex Word
increasingly,Complex Word
contested,Complex Word
region.And,Complex Word
understand,Complex Word
complexity,Complex Word
Indo-Pacific,Complex Word
interests.We,Complex Word
Indo-Pacific,Complex Word
locating,Complex Word
ecosystem,Complex Word
Pacific,Complex Word
Indian,Complex Word
sub-continent,Complex Word
Pacific,Complex Word
ancestors,Complex Word
migration,Complex Word
connection.It,Complex Word
international,Complex Word
already,Complex Word
supported,Complex Word
improvements,Complex Word
conditions,Complex Word
diversity.The,Complex Word
Indo-Pacific,Complex Word
economies,Complex Word
Korea,Complex Word
Singapore,Complex Word
United,Complex Word
significant,Complex Word
increasingly,Complex Word
relationshipsAustralia,Complex Word
indispensable,Complex Word
contributing,Complex Word
intersection,Complex Word
Indian,Complex Word
Pacific,Complex Word
rapidly,Complex Word
demographically,Complex Word
ASEAN,Complex Word
rapidly,Complex Word
expanding,Complex Word
regional,Complex Word
diversity,Complex Word
adopting,Complex Word
Indo-Pacific,Complex Word
outlook.The,Complex Word
ASEAN,Complex Word
Australia,Complex Word
India,Complex Word
United,Complex Word
European,Complex Word
United,Complex Word
Germany,Complex Word
Indo-Pacific,Complex Word
reaction,Complex Word
challenging,Complex Word
geopolitics.But,Complex Word
Indo-Pacific,Complex Word
principles,Complex Word
consistent,Complex Word
values.From,Complex Word
perspective,Complex Word
fundamental,Complex Word
principles,Complex Word
consistency,Complex Word
international,Complex Word
including,Complex Word
United,Complex Word
Convention,Complex Word
navigation,Complex Word
Openness,Complex Word
investment,Complex Word
prosperity,Complex Word
Inclusivity,Complex Word
participate•,Complex Word
sovereignty,Complex Word
respected•,Complex Word
Transparency,Complex Word
policy,Complex Word
objectives,Complex Word
initiatives,Complex Word
bordersIn,Complex Word
Indo-Pacific,Complex Word
accordance,Complex Word
principles,Complex Word
successfully,Complex Word
principles,Complex Word
openness,Complex Word
inclusivity,Complex Word
especially,Complex Word
geographic,Complex Word
dialogue,Complex Word
possible,Complex Word
partners.And,Complex Word
challenges,Complex Word
principles,Complex Word
policy,Complex Word
natural,Complex Word
contribute,Complex Word
responses,Complex Word
emphasis,Complex Word
Pacific.That,Complex Word
Pacific,Complex Word
achievement,Complex Word
economic,Complex Word
nonetheless.Vaccines,Complex Word
critical,Complex Word
every,Complex Word
government,Complex Word
economy,Complex Word
singular,Complex Word
vaccinating,Complex Word
populations,Complex Word
recipe,Complex Word
variants,Complex Word
possibly,Complex Word
undermining,Complex Word
Pacific,Complex Word
others.The,Complex Word
COVAX,Complex Word
Facility,Complex Word
deliveries,Complex Word
donation,Complex Word
contribution,Complex Word
COVAX,Complex Word
supporting,Complex Word
vaccination,Complex Word
Indo-Pacific,Complex Word
beyond.But,Complex Word
required,Complex Word
Equitable,Complex Word
requires,Complex Word
COVAX,Complex Word
Facility,Complex Word
donation,Complex Word
doses.New,Complex Word
donations,Complex Word
including,Complex Word
commitment,Complex Word
doses.Early,Complex Word
pandemic,Complex Word
Institute,Complex Word
Molecular,Complex Word
Biology,Complex Word
Jakarta,Complex Word
Indonesia,Complex Word
capability,Complex Word
understand,Complex Word
spreading.When,Complex Word
pandemic,Complex Word
intensified,Complex Word
UNICEF,Complex Word
families.In,Complex Word
suffering,Complex Word
economic,Complex Word
tourism,Complex Word
overseas,Complex Word
development,Complex Word
pivoted,Complex Word
informal,Complex Word
families.In,Complex Word
Timor-Leste,Complex Word
similar,Complex Word
Embassies,Complex Word
Commissions,Complex Word
response.But,Complex Word
individual,Complex Word
collective,Complex Word
momentum,Complex Word
every,Complex Word
economies,Complex Word
economic,Complex Word
contraction,Complex Word
extraordinary,Complex Word
opportunity,Complex Word
together,Complex Word
accelerate,Complex Word
economic,Complex Word
recovery,Complex Word
foundations,Complex Word
preparedness,Complex Word
community,Complex Word
adequately,Complex Word
ambitious,Complex Word
practical,Complex Word
recommendations,Complex Word
Independent,Complex Word
Pandemic,Complex Word
Preparedness,Complex Word
multilateral,Complex Word
challenges,Complex Word
intention,Complex Word
passively,Complex Word
recommendations,Complex Word
actively,Complex Word
develop,Complex Word
pandemic,Complex Word
surveillance,Complex Word
validation,Complex Word
Organisation,Complex Word
areas,Complex Word
critical,Complex Word
collective,Complex Word
wellbeing,Complex Word
alongside,Complex Word
others.But,Complex Word
familiar,Complex Word
pandemic,Complex Word
governments,Complex Word
temptation,Complex Word
inwards.Working,Complex Word
Australia,Complex Word
Singapore,Complex Word
political,Complex Word
regional,Complex Word
essential,Complex Word
medicines.New,Complex Word
protecting,Complex Word
multilateral,Complex Word
Organisation,Complex Word
well-functioning.New,Complex Word
momentum,Complex Word
negotiations,Complex Word
concluding,Complex Word
Digital,Complex Word
Economy,Complex Word
Partnership,Complex Word
Agreement,Complex Word
Regional,Complex Word
Comprehensive,Complex Word
Economic,Complex Word
Partnership,Complex Word
upgrade.And,Complex Word
continue,Complex Word
negotiating,Complex Word
agenda,Complex Word
European,Complex Word
United,Complex Word
negotiations,Complex Word
ASEAN,Complex Word
actively,Complex Word
encourages,Complex Word
economies,Complex Word
economic,Complex Word
agreements,Complex Word
initiated,Complex Word
including,Complex Word
region.Last,Complex Word
consensus,Complex Word
formation,Complex Word
negotiate,Complex Word
accession,Complex Word
economies,Complex Word
quality,Complex Word
agreement,Complex Word
aspiring,Complex Word
standards.But,Complex Word
discussion,Complex Word
regional,Complex Word
architecture,Complex Word
importance,Complex Word
economic,Complex Word
opportunity,Complex Word
diversified,Complex Word
relationships,Complex Word
dialogue,Complex Word
ASEAN,Complex Word
enabled,Complex Word
important,Complex Word
agreements,Complex Word
contributed,Complex Word
relationship,Complex Word
ASEAN,Complex Word
strategic,Complex Word
discussions,Complex Word
convening,Complex Word
regional,Complex Word
diplomacy,Complex Word
Indo-Pacific.And,Complex Word
ASEAN,Complex Word
another,Complex Word
Vietnam,Complex Word
partnership,Complex Word
ASEAN,Complex Word
cooperation,Complex Word
principled,Complex Word
pragmatic,Complex Word
trajectory,Complex Word
political,Complex Word
development,Complex Word
uneven,Complex Word
democracy,Complex Word
abuses,Complex Word
occurring,Complex Word
region.We,Complex Word
democracy,Complex Word
military,Complex Word
condemnation,Complex Word
civilian,Complex Word
government.New,Complex Word
critical,Complex Word
releases,Complex Word
arbitrarily,Complex Word
including,Complex Word
nationals,Complex Word
political,Complex Word
prisoners.We,Complex Word
serious,Complex Word
situation,Complex Word
including,Complex Word
artificial,Complex Word
continued,Complex Word
militarisation,Complex Word
activities,Complex Word
navigation,Complex Word
overflight.Climate,Complex Word
Pacific,Complex Word
states.The,Complex Word
majority,Complex Word
dioxide,Complex Word
emissions,Complex Word
Indo-Pacific,Complex Word
region.Here,Complex Word
ensuring,Complex Word
regional,Complex Word
architecture,Complex Word
challenge.Trade,Complex Word
solution,Complex Word
removing,Complex Word
barriers,Complex Word
environmentally-beneficial,Complex Word
services,Complex Word
eliminating,Complex Word
government,Complex Word
subsidisation,Complex Word
fuels.APEC,Complex Word
ministers,Complex Word
consider,Complex Word
subsidies,Complex Word
fuels.And,Complex Word
negotiations,Complex Word
agreement,Complex Word
Agreement,Complex Word
Sustainability.But,Complex Word
continues,Complex Word
policy,Complex Word
partnership,Complex Word
independent,Complex Word
policy,Complex Word
objectives,Complex Word
increasingly,Complex Word
prioritise,Complex Word
interests,Complex Word
multilateral,Complex Word
mechanisms,Complex Word
regional,Complex Word
partnership.I,Complex Word
understand,Complex Word
Coordinator,Complex Word
meeting.We,Complex Word
Administration,Complex Word
regional,Complex Word
relationship,Complex Word
United,Complex Word
cooperation,Complex Word
interests,Complex Word
operates.To,Complex Word
Indo-Pacific,Complex Word
inflection,Complex Word
cooperation,Complex Word
overcome,Complex Word
require,Complex Word
nationalistic,Complex Word
approaches,Complex Word
economic,Complex Word
recovery,Complex Word
vaccinate,Complex Word
populations,Complex Word
transmission.The,Complex Word
Indo-Pacific,Complex Word
successfully,Complex Word
challenges,Complex Word
governments,Complex Word
supporting,Complex Word
regional,Complex Word
sustainable,Complex Word
resilient.And,Complex Word
recommit,Complex Word
encourage,Complex Word
pragmatic,Complex Word
interests,Complex Word
consistent,Complex Word
variety,Complex Word
diplomacy,Complex Word
governments,Complex Word
concerns.An,Complex Word
independent,Complex Word
principled,Complex Word
policy,Complex Word
powerfully,Complex Word
concept.As,Complex Word
policy,Complex Word
national,Complex Word
interests,Complex Word
dignity,Complex Word
universal,Complex Word
encourage,Complex Word
continue,Complex Word
democratic,Complex Word
continues,Complex Word
political,Complex Word
institutional,Complex Word
democracy,Complex Word
elections,Complex Word
independent,Complex Word
judiciary,Complex Word
assembly,Complex Word
association.New,Complex Word
ultimately,Complex Word
aspires,Complex Word
Indo-Pacific,Complex Word
emerges,Complex Word
pandemic,Complex Word
