Text,Metric
distributed,Passive Voice
funded,Passive Voice
Government,Complex Word
responding,Complex Word
providers,Complex Word
ongoing,Complex Word
responding,Complex Word
continue,Complex Word
increasing,Complex Word
vaccination,Complex Word
Associate,Complex Word
Minister,Complex Word
Minister,Complex Word
Development,Complex Word
providers,Complex Word
ongoing,Complex Word
communities,Complex Word
responding,Complex Word
engagement,Complex Word
disability,Complex Word
providers,Complex Word
struggling,Complex Word
communities,Complex Word
vaccination,Complex Word
general,Complex Word
population,Complex Word
However,Complex Word
providers,Complex Word
connected,Complex Word
communities,Complex Word
demonstrated,Complex Word
ability,Complex Word
vaccinated,Complex Word
increasing,Complex Word
critical,Complex Word
providers,Complex Word
especially,Complex Word
vaccination,Complex Word
evidence,Complex Word
providers,Complex Word
communities,Complex Word
hesitant,Complex Word
important,Complex Word
continue,Complex Word
resources,Complex Word
providers,Complex Word
services,Complex Word
maintaining,Complex Word
essential,Complex Word
providers,Complex Word
management,Complex Word
vaccinations,Complex Word
providers,Complex Word
continue,Complex Word
communities,Complex Word
capacity,Complex Word
especially,Complex Word
hard-to-reach,Complex Word
areas,Complex Word
vaccinations,Complex Word
medications,Complex Word
essential,Complex Word
physical,Complex Word
important,Complex Word
wellbeing,Complex Word
invested,Complex Word
multi-media,Complex Word
community,Complex Word
allocated,Complex Word
directly,Complex Word
considerable,Complex Word
additional,Complex Word
providers,Complex Word
announcement,Complex Word
culmination,Complex Word
Ministry,Complex Word
supporting,Complex Word
vulnerable,Complex Word
happening,Complex Word
communities,Complex Word
importance,Complex Word
vaccinations,Complex Word
announcement,Complex Word
demonstrates,Complex Word
Government,Complex Word
willingness,Complex Word
confidence,Complex Word
providers,Complex Word
deliver,Complex Word
communities,Complex Word
immediately,Complex Word
underway,Complex Word
reprioritised,Complex Word
Recovery,Complex Word
earlier,Complex Word
immediate,Complex Word
vulnerable,Complex Word
communities,Complex Word
providers,Complex Word
directly,Complex Word
supporting,Complex Word
community,Complex Word
responses,Complex Word
provision,Complex Word
critical,Complex Word
services,Complex Word
vaccination.,Complex Word
incredibly,Complex Word
providers,Complex Word
dedication,Complex Word
communities,Complex Word
exemplar,Complex Word
disability,Complex Word
said.Media,Complex Word
Ministry,Complex Word
priority,Complex Word
areas,Complex Word
allocated,Complex Word
providers,Complex Word
services,Complex Word
maintaining,Complex Word
essential,Complex Word
services,Complex Word
additional,Complex Word
requirements,Complex Word
wellbeing,Complex Word
services,Complex Word
medications,Complex Word
vaccination,Complex Word
services,Complex Word
hard-to-reach,Complex Word
psychosocial,Complex Word
ensuring,Complex Word
wellbeing,Complex Word
providers,Complex Word
sufficient,Complex Word
outbreaks.This,Complex Word
distributed,Complex Word
providers,Complex Word
existing,Complex Word
contestable,Complex Word
Providers,Complex Word
already,Complex Word
variation,Complex Word
providers,Complex Word
application,Complex Word
process.The,Complex Word
Ministry,Complex Word
additional,Complex Word
providers,Complex Word
directly,Complex Word
community,Complex Word
responses,Complex Word
provision,Complex Word
critical,Complex Word
services,Complex Word
vaccination.To,Complex Word
organisations,Complex Word
//www.tpk.govt.nz/en/whakapa-mai,Complex Word
