Text,Metric
imported,Passive Voice
protected,Passive Voice
been,Passive Voice
been,Passive Voice
learned,Passive Voice
introduced,Passive Voice
discontinued,Passive Voice
released,Passive Voice
expected,Passive Voice
referred,Passive Voice
intended,Passive Voice
supplied,Passive Voice
headed,Passive Voice
made,Passive Voice
set,Passive Voice
improved,Passive Voice
Legislation,Complex Word
medicines,Complex Word
medical,Complex Word
devices,Complex Word
natural,Complex Word
regulated,Complex Word
introduced,Complex Word
Parliament,Complex Word
Therapeutic,Complex Word
replaces,Complex Word
Medicines,Complex Word
Dietary,Complex Word
Supplements,Complex Word
Regulations,Complex Word
comprehensive,Complex Word
regulatory,Complex Word
future.Health,Complex Word
Minister,Complex Word
Zealanders,Complex Word
peace-of-mind,Complex Word
quality,Complex Word
efficacy,Complex Word
medicines,Complex Word
medical,Complex Word
devices,Complex Word
natural,Complex Word
Quality,Complex Word
medicines,Complex Word
medical,Complex Word
devices,Complex Word
essential,Complex Word
well-functioning,Complex Word
consumers,Complex Word
natural,Complex Word
Therapeutic,Complex Word
flexible,Complex Word
regulatory,Complex Word
therapeutic,Complex Word
manufactured,Complex Word
imported,Complex Word
advertised,Complex Word
exported,Complex Word
regulation,Complex Word
clinical,Complex Word
enables,Complex Word
advantage,Complex Word
advances,Complex Word
medicine,Complex Word
therapies,Complex Word
emerging,Complex Word
therapies,Complex Word
artificial,Complex Word
intelligence,Complex Word
risk-proportionate,Complex Word
approval,Complex Word
necessary,Complex Word
life-saving,Complex Word
medicines,Complex Word
pandemic.,Complex Word
Consumer,Complex Word
community,Complex Word
protected,Complex Word
unfounded,Complex Word
misleading,Complex Word
therapeutic,Complex Word
regulations,Complex Word
international,Complex Word
practices,Complex Word
medicines,Complex Word
natural,Complex Word
industries,Complex Word
Therapeutic,Complex Word
alongside,Complex Word
contribute,Complex Word
Zealanders,Complex Word
said.ADDITIONAL,Complex Word
NOTESDetailed,Complex Word
considerationThe,Complex Word
Therapeutic,Complex Word
policy,Complex Word
incorporates,Complex Word
consultation,Complex Word
Natural,Complex Word
Supplementary,Complex Word
introduced,Complex Word
discontinued,Complex Word
regulation,Complex Word
therapeutic,Complex Word
policy,Complex Word
proposals,Complex Word
expected,Complex Word
Parliament,Complex Word
Committee,Complex Word
examination,Complex Word
including,Complex Word
industry,Complex Word
submissions.Natural,Complex Word
productsThe,Complex Word
Therapeutic,Complex Word
regulate,Complex Word
natural,Complex Word
separate,Complex Word
category,Complex Word
medicines,Complex Word
medical,Complex Word
devices.Natural,Complex Word
intended,Complex Word
category,Complex Word
therapeutic,Complex Word
.However,Complex Word
applying,Complex Word
natural,Complex Word
generally,Complex Word
medicines,Complex Word
medical,Complex Word
devices.The,Complex Word
quality,Complex Word
Vitamin,Complex Word
already,Complex Word
supermarkets.New,Complex Word
regulatorThe,Complex Word
establishes,Complex Word
regulator,Complex Word
Ministry,Complex Word
independent,Complex Word
statutory,Complex Word
officer,Complex Word
medicines,Complex Word
regulator,Complex Word
regulator,Complex Word
responsible,Complex Word
ensuring,Complex Word
quality,Complex Word
efficacy,Complex Word
regulated,Complex Word
lifecycle,Complex Word
implement,Complex Word
proportionate,Complex Word
authorisation,Complex Word
availability,Complex Word
therapeutic,Complex Word
addition,Complex Word
authorisation,Complex Word
licensing,Complex Word
activities,Complex Word
post-market,Complex Word
surveillance,Complex Word
compliance,Complex Word
enforcement.Additional,Complex Word
resources,Complex Word
available,Complex Word
regulatory,Complex Word
ensuring,Complex Word
day-to-day,Complex Word
continues,Complex Word
efficiently,Complex Word
regulator,Complex Word
ability,Complex Word
recover,Complex Word
consultation,Complex Word
relevant,Complex Word
professions,Complex Word
individuals,Complex Word
regulates.The,Complex Word
enforcement,Complex Word
allowing,Complex Word
graduated,Complex Word
proportionate,Complex Word
including,Complex Word
criminal,Complex Word
liability,Complex Word
infringement,Complex Word
notices,Complex Word
pecuniary,Complex Word
penalty,Complex Word
