Text,Metric
continuing,Complex Word
preparing,Complex Word
another,Complex Word
exciting,Complex Word
developments,Complex Word
sufficient,Complex Word
capacity,Complex Word
effective,Complex Word
isolation,Complex Word
quarantine,Complex Word
facilities,Complex Word
overall,Complex Word
elimination,Complex Word
strategy,Complex Word
requires,Complex Word
injections,Complex Word
Ministry,Complex Word
agencies,Complex Word
quarantine,Complex Word
facilities,Complex Word
certainty.,Complex Word
Cabinet,Complex Word
COVID-19-related,Complex Word
activities,Complex Word
including,Complex Word
Maintaining,Complex Word
including,Complex Word
laboratory,Complex Word
services.Contact,Complex Word
supporting,Complex Word
technology.Additional,Complex Word
Ministry,Complex Word
as-needed,Complex Word
basis.The,Complex Word
additional,Complex Word
injection,Complex Word
provided,Complex Word
October.Further,Complex Word
additional,Complex Word
agencies,Complex Word
operating,Complex Word
including,Complex Word
accommodation,Complex Word
security,Complex Word
wellbeing,Complex Word
significant,Complex Word
investments,Complex Word
critical,Complex Word
managing,Complex Word
incursions,Complex Word
expensive,Complex Word
investment,Complex Word
economy,Complex Word
continuing,Complex Word
delivery,Complex Word
enable,Complex Word
Ministry,Complex Word
oversight,Complex Word
policy,Complex Word
activities,Complex Word
Directorate,Complex Word
continue,Complex Word
improvements,Complex Word
operates,Complex Word
Information,Complex Word
Technology.,Complex Word
developed,Complex Word
capacity,Complex Word
undertake,Complex Word
infection,Complex Word
prevention,Complex Word
policy,Complex Word
strategy,Complex Word
said.Further,Complex Word
improvements,Complex Word
administration,Complex Word
governance,Complex Word
adopted,Complex Word
improvement,Complex Word
unpredictable,Complex Word
evolving,Complex Word
situation,Complex Word
multiple,Complex Word
interconnected,Complex Word
agencies,Complex Word
portfolios,Complex Word
overall,Complex Word
Continual,Complex Word
improvements,Complex Word
continue,Complex Word
substantial,Complex Word
focusing,Complex Word
however,Complex Word
Government,Complex Word
position,Complex Word
consolidate,Complex Word
administration,Complex Word
governance,Complex Word
increasingly,Complex Word
essential,Complex Word
complexity,Complex Word
Zealanders,Complex Word
implementing,Complex Word
immunisation,Complex Word
history,Complex Word
stimulating,Complex Word
economy,Complex Word
managing,Complex Word
opening,Complex Word
updated,Complex Word
Strategic,Complex Word
leadership,Complex Word
coordination,Complex Word
existing,Complex Word
all-of-government,Complex Word
Department,Complex Word
Minister,Complex Word
Cabinet.The,Complex Word
including,Complex Word
surveillance,Complex Word
Ministry,Complex Word
management,Complex Word
including,Complex Word
Executive,Complex Word
interdepartmental,Complex Word
executives.Lessons,Complex Word
surveillance,Complex Word
Government,Complex Word
established,Complex Word
Advisory,Complex Word
Committee,Complex Word
surveillance,Complex Word
improvements,Complex Word
October,Complex Word
performance,Complex Word
independent,Complex Word
recommendations,Complex Word
Ministry,Complex Word
Overall,Complex Word
Committee,Complex Word
required,Complex Word
improvements,Complex Word
including,Complex Word
Cabinet,Complex Word
considered,Complex Word
Ministry,Complex Word
agencies,Complex Word
recommendations,Complex Word
recommendations,Complex Word
completed,Complex Word
underway.,Complex Word
Ministry,Complex Word
pandemic,Complex Word
continued,Complex Word
delivering,Complex Word
obligations,Complex Word
Zealanders,Complex Word
confidence,Complex Word
containment,Complex Word
community,Complex Word
Ministry,Complex Word
