Text,Metric
livelihoods,Complex Word
restrictions,Complex Word
absolutely,Complex Word
necessary.,Complex Word
February,Complex Word
overall,Complex Word
protection,Complex Word
eventual,Complex Word
scientists,Complex Word
overseas,Complex Word
adjusting,Complex Word
reactive,Complex Word
protective,Complex Word
earlier,Complex Word
returning,Complex Word
restrictive,Complex Word
intention,Complex Word
absolutely,Complex Word
necessary,Complex Word
considerable,Complex Word
preference,Complex Word
targeted.Chris,Complex Word
alternative,Complex Word
overseas,Complex Word
jurisdictions,Complex Word
Cabinet,Complex Word
February,Complex Word
revisit,Complex Word
re-opening,Complex Word
eligible,Complex Word
underway.,Complex Word
