Text,Metric
These certificates will be recognised by international jurisdictions and are for travel purposes only.How is this different form the Ministry of Health “Proof of Vaccine” letter I requested and received?,Long Sentence
"}If you’ve already received a vaccination confirmation letter from the Ministry of Health you can still use this for international travel, but to ensure the country you are travelling to recognises your proof of vaccination status we recommend you request an International Travel Vaccination Certificate, and the easiest way to request this is throughMy Covid Record.Which countries will accept New Zealand’s international travel vaccine certificate?International vaccine certificates from New Zealand are recognised as part of the EU Digital Covid Certificate, as announced 15 November.",Long Sentence
"This now means NZ certificates may be used as proof of vaccine when entering 49 countries, with more countries expected to come.https://ec.europa.eu/info/live-work-travel-eu/coronavirus-response/safe-covid-19-vaccines-europeans/eu-digital-covid-certificate_enEU DCC formatted certificates, including NZs, are being widely recognised by countries outside of the EU DCC system, including Australia and USA.Can I download the international certificate on my phone or is it print only?Yes, you can receive a digital version via email that you can save on your phone.",Long Sentence
Please note that the international certificate cannot yet be added to Apple Wallet or Google Pay – you must either have the downloaded copy of the PDF on your phone or have printed a copy.,Long Sentence
vaccinated,Passive Voice
vaccinated,Passive Voice
vaccinated,Passive Voice
received,Passive Voice
issued,Passive Voice
been,Passive Voice
worked,Passive Voice
needed,Passive Voice
scanned,Passive Voice
downloaded,Passive Voice
stored,Passive Voice
printed,Passive Voice
requested,Passive Voice
required,Passive Voice
been,Passive Voice
put,Passive Voice
had,Passive Voice
recognised,Passive Voice
entered,Passive Voice
advised,Passive Voice
vaccinated,Passive Voice
asked,Passive Voice
required,Passive Voice
required,Passive Voice
included,Passive Voice
included,Passive Voice
determined,Passive Voice
required,Passive Voice
required,Passive Voice
expired,Passive Voice
vaccinated,Passive Voice
asked,Passive Voice
entered,Passive Voice
asked,Passive Voice
required,Passive Voice
mailed,Passive Voice
created,Passive Voice
held,Passive Voice
been,Passive Voice
designed,Passive Voice
shown,Passive Voice
been,Passive Voice
vaccinated,Passive Voice
established,Passive Voice
approved,Passive Voice
included,Passive Voice
administered,Passive Voice
entered,Passive Voice
recorded,Passive Voice
used,Passive Voice
issued,Passive Voice
issued,Passive Voice
requested,Passive Voice
recommended,Passive Voice
accepted,Passive Voice
needed,Passive Voice
recognised,Passive Voice
received,Passive Voice
recognised,Passive Voice
used,Passive Voice
recognised,Passive Voice
added,Passive Voice
downloaded,Passive Voice
printed,Passive Voice
eligible,Complex Word
already,Complex Word
vaccinated,Complex Word
Minister,Complex Word
official,Complex Word
vaccination,Complex Word
require,Complex Word
vaccination,Complex Word
Protection,Complex Word
vaccinated,Complex Word
Zealanders,Complex Word
requesting,Complex Word
official,Complex Word
vaccination,Complex Word
Protection,Complex Word
vaccinated,Complex Word
medical,Complex Word
exemption.,Complex Word
Ministry,Complex Word
festivals,Complex Word
restaurants,Complex Word
anyone,Complex Word
encouraging,Complex Word
transition,Complex Word
Protection,Complex Word
Ministry,Complex Word
businesses,Complex Word
companies,Complex Word
technology,Complex Word
solutions,Complex Word
verify,Complex Word
carrying,Complex Word
supermarket,Complex Word
arrival,Complex Word
downloaded,Complex Word
personal,Complex Word
separate,Complex Word
International,Complex Word
Vaccination,Complex Word
Certificate,Complex Word
vaccination,Complex Word
overseas,Complex Word
requested,Complex Word
required,Complex Word
said.Recognition,Complex Word
overseas,Complex Word
vaccinations,Complex Word
vaccinations,Complex Word
overseas,Complex Word
application,Complex Word
application,Complex Word
initially,Complex Word
manually,Complex Word
Immunisation,Complex Word
Register,Complex Word
evidence,Complex Word
overseas,Complex Word
applications,Complex Word
possible,Complex Word
tomorrow.,Complex Word
vaccinated,Complex Word
-www.mycovidrecord.nzto,Complex Word
vaccination,Complex Word
digital,Complex Word
physical,Complex Word
temporary,Complex Word
medical,Complex Word
exemption,Complex Word
identity,Complex Word
Protection,Complex Word
required,Complex Word
vaccination,Complex Word
hospitality,Complex Word
essential,Complex Word
services,Complex Word
community,Complex Word
gatherings.Where,Complex Word
Protection,Complex Word
denying,Complex Word
vaccination,Complex Word
prohibited.You,Complex Word
vaccination,Complex Word
accesssupermarkets,Complex Word
pharmacies,Complex Word
disability,Complex Word
services,Complex Word
stations.Proof,Complex Word
vaccination,Complex Word
required,Complex Word
education,Complex Word
accessing,Complex Word
services,Complex Word
agencies.For,Complex Word
requirement,Complex Word
vaccination.Is,Complex Word
anyone,Complex Word
unable,Complex Word
unable,Complex Word
medical,Complex Word
Ministry,Complex Word
temporary,Complex Word
medical,Complex Word
exemption,Complex Word
requirement,Complex Word
vaccination.When,Complex Word
included,Complex Word
Vaccinefrom,Complex Word
dosesThe,Complex Word
included,Complex Word
criteria,Complex Word
definition,Complex Word
vaccinated,Complex Word
determined,Complex Word
requiring,Complex Word
required,Complex Word
ongoing,Complex Word
protection,Complex Word
Medical,Complex Word
Exemptions,Complex Word
vaccination,Complex Word
required,Complex Word
another,Complex Word
vaccinations,Complex Word
current.How,Complex Word
vaccinated,Complex Word
-www.mycovidrecord.nzto,Complex Word
vaccination,Complex Word
digital,Complex Word
physical,Complex Word
temporary,Complex Word
medical,Complex Word
exemption,Complex Word
identity,Complex Word
temporary,Complex Word
medical,Complex Word
exemption,Complex Word
November.How,Complex Word
computer,Complex Word
internet,Complex Word
computer,Complex Word
National,Complex Word
identity,Complex Word
permission.What,Complex Word
Account.What,Complex Word
individual,Complex Word
required,Complex Word
requesting,Complex Word
different,Complex Word
different,Complex Word
medical,Complex Word
digital,Complex Word
services,Complex Word
individual,Complex Word
register,Complex Word
providers,Complex Word
Hotmail.Alternatively,Complex Word
privacy,Complex Word
vaccination,Complex Word
certificates,Complex Word
created,Complex Word
Immunisation,Complex Word
Register,Complex Word
vaccinations,Complex Word
vaccination,Complex Word
certificate,Complex Word
vaccination,Complex Word
securely,Complex Word
businesses,Complex Word
organisations,Complex Word
require,Complex Word
vaccination,Complex Word
important,Complex Word
vaccination,Complex Word
vaccinated,Complex Word
National,Complex Word
identity,Complex Word
overseas,Complex Word
established,Complex Word
vaccinations,Complex Word
administered,Complex Word
overseas,Complex Word
Immunisation,Complex Word
Register,Complex Word
requirements.You,Complex Word
information,Complex Word
included,Complex Word
administered,Complex Word
Immunisation,Complex Word
Register.While,Complex Word
recorded,Complex Word
eligible,Complex Word
November,Complex Word
applying,Complex Word
Pfizer/BioNTechJanssen,Complex Word
AstraZeneca/Covishield,Complex Word
Institute,Complex Word
India,Complex Word
ModernaSinopharmSinovac,Complex Word
CoronaVac,Complex Word
Covaxin,Complex Word
Biotech,Complex Word
National,Complex Word
National,Complex Word
identity,Complex Word
document,Complex Word
certificate,Complex Word
Australia.You,Complex Word
National,Complex Word
identity,Complex Word
overseas,Complex Word
arrivals,Complex Word
currently,Complex Word
arrival,Complex Word
official,Complex Word
vaccination,Complex Word
vaccination,Complex Word
reducingthe,Complex Word
gatherings,Complex Word
anticipated,Complex Word
certification,Complex Word
travelling,Complex Word
internationally,Complex Word
come.International,Complex Word
certificates,Complex Word
international,Complex Word
certificates,Complex Word
available,Complex Word
International,Complex Word
certificates,Complex Word
requested,Complex Word
recommended,Complex Word
certificate,Complex Word
overseas,Complex Word
certificates,Complex Word
expiry,Complex Word
certificates,Complex Word
international,Complex Word
certificate,Complex Word
accepted,Complex Word
destination,Complex Word
requirements,Complex Word
travelling,Complex Word
vaccination,Complex Word
usual,Complex Word
immigration,Complex Word
processes,Complex Word
additional,Complex Word
pre-departure,Complex Word
testing.Consult,Complex Word
official,Complex Word
embassy/consulate,Complex Word
territory,Complex Word
destination,Complex Word
travelling.How,Complex Word
different,Complex Word
separate,Complex Word
international,Complex Word
certificate,Complex Word
certificates,Complex Word
international,Complex Word
jurisdictions,Complex Word
purposes,Complex Word
only.How,Complex Word
different,Complex Word
Ministry,Complex Word
requested,Complex Word
already,Complex Word
vaccination,Complex Word
confirmation,Complex Word
Ministry,Complex Word
international,Complex Word
travelling,Complex Word
recognises,Complex Word
vaccination,Complex Word
recommend,Complex Word
International,Complex Word
Vaccination,Complex Word
Certificate,Complex Word
easiest,Complex Word
international,Complex Word
certificate,Complex Word
International,Complex Word
certificates,Complex Word
Digital,Complex Word
Certificate,Complex Word
November,Complex Word
certificates,Complex Word
entering,Complex Word
expected,Complex Word
//ec.europa.eu/info/live-work-travel-eu/coronavirus-response/safe-covid-19-vaccines-europeans/eu-digital-covid-certificate_enEU,Complex Word
formatted,Complex Word
certificates,Complex Word
including,Complex Word
including,Complex Word
Australia,Complex Word
international,Complex Word
certificate,Complex Word
digital,Complex Word
international,Complex Word
certificate,Complex Word
downloaded,Complex Word
