Text,Metric
hospitalised,Passive Voice
been,Passive Voice
extended,Passive Voice
offered,Passive Voice
recommended,Passive Voice
recommended,Passive Voice
aged,Passive Voice
been,Passive Voice
widened,Passive Voice
found,Passive Voice
passed,Passive Voice
recommended,Passive Voice
aged,Passive Voice
aged,Passive Voice
booked,Passive Voice
found,Passive Voice
Government,Complex Word
Zealanders,Complex Word
eligible,Complex Word
serious,Complex Word
addiction,Complex Word
eligible,Complex Word
tomorrow,Complex Word
available,Complex Word
Zealanders,Complex Word
groups.The,Complex Word
Government,Complex Word
admitted,Complex Word
increasing,Complex Word
hospital,Complex Word
Minister,Complex Word
available,Complex Word
another,Complex Word
Zealanders,Complex Word
including,Complex Word
hospital,Complex Word
already,Complex Word
available,Complex Word
everyone,Complex Word
becoming,Complex Word
seriously,Complex Word
underlying,Complex Word
conditions.,Complex Word
already,Complex Word
Zealanders,Complex Word
significant,Complex Word
vaccinated,Complex Word
possible.,Complex Word
hospitalised,Complex Word
transmitters,Complex Word
family,Complex Word
transmission,Complex Word
serious,Complex Word
addiction,Complex Word
seriously,Complex Word
extending,Complex Word
vaccinations,Complex Word
extension,Complex Word
vaccination,Complex Word
Zealanders,Complex Word
Minister,Complex Word
available,Complex Word
everyone,Complex Word
recommended,Complex Word
anyone,Complex Word
Pacific,Complex Word
severely,Complex Word
immunocompromised.,Complex Word
availability,Complex Word
extended,Complex Word
disability,Complex Word
primary,Complex Word
continues,Complex Word
protection.So,Complex Word
previous,Complex Word
infection.A,Complex Word
recommended,Complex Word
anyone,Complex Word
including,Complex Word
underlying,Complex Word
conditions,Complex Word
up-to-date,Complex Word
recommended,Complex Word
vaccinations,Complex Word
continue,Complex Word
serious,Complex Word
hospitalisation,Complex Word
Ministry,Complex Word
Technical,Complex Word
Advisory,Complex Word
continue,Complex Word
information,Complex Word
recommendations,Complex Word
eligibility,Complex Word
criteria,Complex Word
necessary.,Complex Word
combination,Complex Word
challenging,Complex Word
Zealanders,Complex Word
families,Complex Word
hospital,Complex Word
up-to-date,Complex Word
vaccinations,Complex Word
eligible,Complex Word
prescription,Complex Word
including,Complex Word
vaccination,Complex Word
usingBookMyVaccineor,Complex Word
Vaccination,Complex Word
available,Complex Word
pharmacies.Notes,Complex Word
EditorsFLUAs,Complex Word
expanded,Complex Word
criteria,Complex Word
vaccinations,Complex Word
vaccinations,Complex Word
Pacific,Complex Word
anyone,Complex Word
underlying,Complex Word
diabetes,Complex Word
available,Complex Word
vaccinated.The,Complex Word
eligibility,Complex Word
criteria,Complex Word
vaccinations,Complex Word
serious,Complex Word
addiction,Complex Word
needs.Funding,Complex Word
serious,Complex Word
addiction,Complex Word
ongoing,Complex Word
seasons.Those,Complex Word
schizophrenia,Complex Word
depressive,Complex Word
disorder,Complex Word
bipolar,Complex Word
disorder,Complex Word
schizoaffective,Complex Word
disorder,Complex Word
anyone,Complex Word
currently,Complex Word
accessing,Complex Word
secondary,Complex Word
tertiary,Complex Word
addiction,Complex Word
services,Complex Word
eligible,Complex Word
seasons.Walk-in,Complex Word
vaccination,Complex Word
viawww.health.govt.nz/fluand,Complex Word
usual,Complex Word
provider,Complex Word
pharmacies.COVID-19,Complex Word
available,Complex Word
everyone,Complex Word
disability-care,Complex Word
previous,Complex Word
recommended,Complex Word
previous,Complex Word
Pacific,Complex Word
over.Residents,Complex Word
disability-care,Complex Word
facilities.Severely,Complex Word
immunocompromised,Complex Word
primary,Complex Word
medical,Complex Word
condition,Complex Word
increases,Complex Word
illness.Disabled,Complex Word
significant,Complex Word
multiple,Complex Word
comorbidities,Complex Word
vaccinations,Complex Word
including,Complex Word
Vaccineor,Complex Word
Vaccination,Complex Word
vaccination,Complex Word
viaHealthpointand,Complex Word
Covidwebsite.If,Complex Word
recently,Complex Word
vaccination,Complex Word
however,Complex Word
vaccination,Complex Word
