Text,Metric
vaccinated,Passive Voice
taken,Passive Voice
led,Passive Voice
done,Passive Voice
done,Passive Voice
led,Passive Voice
allowed,Passive Voice
updated,Passive Voice
opened,Passive Voice
driven,Passive Voice
seen,Passive Voice
vaccinated,Passive Voice
come,Passive Voice
vaccinated,Passive Voice
vaccinated,Passive Voice
Associate,Complex Word
Minister,Complex Word
acknowledges,Complex Word
vaccination,Complex Word
announcemore,Complex Word
eligible,Complex Word
vaccinated,Complex Word
eligible,Complex Word
fantastic,Complex Word
demonstrates,Complex Word
vaccination,Complex Word
increasing,Complex Word
communities,Complex Word
Providers,Complex Word
Provider,Complex Word
whānau-centred,Complex Word
providing,Complex Word
hard-to-reach,Complex Word
communities,Complex Word
continue,Complex Word
acknowledge,Complex Word
vaccinations,Complex Word
Capital,Complex Word
Tāmaki,Complex Word
Providers,Complex Word
different,Complex Word
approaches,Complex Word
available,Complex Word
Commissioning,Complex Word
Agency,Complex Word
whakapapa,Complex Word
innovative,Complex Word
whānau-first,Complex Word
vaccination,Complex Word
Tāmaki,Complex Word
challenges,Complex Word
vaccinations,Complex Word
enable,Complex Word
convenient,Complex Word
hard-to-reach,Complex Word
communities,Complex Word
operate,Complex Word
popular,Complex Word
radio,Complex Word
media,Complex Word
updated,Complex Word
vaccination,Complex Word
community.,Complex Word
vaccination,Complex Word
protecting,Complex Word
whakapapa,Complex Word
currently,Complex Word
vaccination,Complex Word
available,Complex Word
forMāoriincluding,Complex Word
vaccination,Complex Word
pharmacies,Complex Word
vaccinations,Complex Word
Everyone,Complex Word
Māorivaccinated,Complex Word
including,Complex Word
Turanga,Complex Word
providing,Complex Word
vaccination,Complex Word
providers,Complex Word
vaccinate,Complex Word
areas,Complex Word
population,Complex Word
resulting,Complex Word
vaccination,Complex Word
population,Complex Word
opening,Complex Word
vaccination,Complex Word
opening,Complex Word
vaccination,Complex Word
community,Complex Word
vaccination,Complex Word
Muriwhenua,Complex Word
vaccination,Complex Word
targeted,Complex Word
vaccination,Complex Word
vaccination,Complex Word
initiatives,Complex Word
Natasha,Complex Word
Executive,Complex Word
Manurewa,Complex Word
initiated,Complex Word
vaccination,Complex Word
initiatives,Complex Word
Māorican,Complex Word
culturally,Complex Word
services,Complex Word
critical,Complex Word
vaccination,Complex Word
ensuring,Complex Word
equitable,Complex Word
celebration,Complex Word
complacent,Complex Word
vitally,Complex Word
important,Complex Word
thatMāoricontinue,Complex Word
vaccinated,Complex Word
kaumatua,Complex Word
communities.,Complex Word
vaccinated,Complex Word
vaccinated,Complex Word
protection,Complex Word
Vaccination,Complex Word
Campaignhttps,Complex Word
//www.facebook.com/waiwhanauhttps,Complex Word
//vax.waipareira.comhttps,Complex Word
//www.health.govt.nz/our-work/diseases-and-conditions/covid-19-novel-coronavirus/covid-19-data-and-statistics/covid-19-vaccine-data,Complex Word
