Text,Metric
announced,Passive Voice
needed,Passive Voice
targeted,Passive Voice
focused,Passive Voice
considered,Passive Voice
Government,Complex Word
organisations,Complex Word
vaccination,Complex Word
Communities,Complex Word
Fund.Today,Complex Word
announcement,Complex Word
millionfocused,Complex Word
vaccination,Complex Word
initiatives,Complex Word
communities,Complex Word
Minister,Complex Word
Jacinda,Complex Word
Relations,Complex Word
Minister,Complex Word
Tokerau,Complex Word
successful,Complex Word
vaccination,Complex Word
initiatives,Complex Word
communities.,Complex Word
solutions,Complex Word
vaccination,Complex Word
volunteers,Complex Word
organisations,Complex Word
already,Complex Word
provided,Complex Word
supercharged.,Complex Word
Communities,Complex Word
ago.Minister,Complex Word
Development,Complex Word
Ministerial,Complex Word
Oversight,Complex Word
reviewing,Complex Word
proposals,Complex Word
quality,Complex Word
proposals,Complex Word
supported,Complex Word
decision-making,Complex Word
accelerate,Complex Word
vaccination,Complex Word
particularly,Complex Word
priority,Complex Word
vaccination,Complex Word
areas,Complex Word
Tokerau,Complex Word
said.Associate,Complex Word
Minister,Complex Word
community,Complex Word
mobilisation,Complex Word
difference.,Complex Word
hard-working,Complex Word
providers,Complex Word
community,Complex Word
supported,Complex Word
successful,Complex Word
organisations,Complex Word
proposals,Complex Word
Tokerau,Complex Word
communities,Complex Word
vaccination,Complex Word
targeted,Complex Word
communications,Complex Word
priority,Complex Word
areas,Complex Word
Raumanga,Complex Word
West.Tāmaki,Complex Word
vaccination,Complex Word
wānanga,Complex Word
clinical,Complex Word
promotion,Complex Word
resources,Complex Word
Priority,Complex Word
vaccine-hesitant,Complex Word
kaupapa,Complex Word
bilingual,Complex Word
schools.Waikato-Waiariki,Complex Word
isolated,Complex Word
communities,Complex Word
including,Complex Word
vaccination,Complex Word
clinical,Complex Word
addressing,Complex Word
hesitation,Complex Word
community,Complex Word
extension,Complex Word
existing,Complex Word
Commissioning,Complex Word
Agency,Complex Word
including,Complex Word
vaccination,Complex Word
providing,Complex Word
delivery,Complex Word
pastoral,Complex Word
providers,Complex Word
incentives,Complex Word
activities,Complex Word
essentials,Complex Word
communities,Complex Word
encourage,Complex Word
vaccination.Taranaki,Complex Word
vaccinators,Complex Word
upHeretaunga,Complex Word
successful,Complex Word
mobilisation,Complex Word
accessibility,Complex Word
community,Complex Word
champions,Complex Word
incentives,Complex Word
particularly,Complex Word
targeting,Complex Word
population,Complex Word
covering,Complex Word
Ruapehu,Complex Word
community,Complex Word
resilience,Complex Word
vaccination,Complex Word
including,Complex Word
digital,Complex Word
vaccination,Complex Word
incentives,Complex Word
communication,Complex Word
information,Complex Word
community,Complex Word
engagement,Complex Word
misinformation.Te,Complex Word
Waipounamu,Complex Word
accelerate,Complex Word
vaccinations,Complex Word
previous,Complex Word
Pūtahitanga,Complex Word
Waipounamu,Complex Word
agency,Complex Word
including,Complex Word
vaccination,Complex Word
distribution,Complex Word
communication,Complex Word
removing,Complex Word
barriers,Complex Word
vaccination,Complex Word
targeted,Complex Word
initiatives,Complex Word
Invercargill,Complex Word
Alexandra,Complex Word
Communities,Complex Word
mobilising,Complex Word
vaccination,Complex Word
initiatives,Complex Word
supporting,Complex Word
communities,Complex Word
protection,Complex Word
framework.Further,Complex Word
proposals,Complex Word
initiative,Complex Word
vaccination,Complex Word
considered,Complex Word
Ministerial,Complex Word
Oversight,Complex Word
