Text,Metric
vaccinate,Complex Word
Zealanders,Complex Word
possible,Complex Word
potentially,Complex Word
people.Do,Complex Word
vaccinators,Complex Word
equivalent,Complex Word
vaccinators,Complex Word
available,Complex Word
initial,Complex Word
expressions,Complex Word
interest,Complex Word
disability,Complex Word
including,Complex Word
regulatory,Complex Word
authorities,Complex Word
relevant,Complex Word
professions,Complex Word
occupational,Complex Word
providers,Complex Word
additional,Complex Word
vaccinator,Complex Word
capacity,Complex Word
registered,Complex Word
interest,Complex Word
addition,Complex Word
provisional,Complex Word
vaccinators,Complex Word
Ministry,Complex Word
contracted,Complex Word
Immunisation,Complex Word
Advisory,Complex Word
expected,Complex Word
February,Complex Word
initially,Complex Word
vaccinators,Complex Word
deliver,Complex Word
pharmacists,Complex Word
available,Complex Word
