Text,Metric
"Around 20,000-30,000 masks are already being distributed to students and staff every week across the country“The Government will also be providing additional funding this winter to encourage schools and centre-based early childhood services to maintain healthy levels of heating and ventilation to help reduce colds, flu and COVID from spreading.“Good ventilation over winter can lead to some heat loss and higher heating bills.",Long Sentence
"The winter energy payments will help reassure schools and services that they can balance heating and ventilation, without unaffordable energy bills.“The Government does not usually explicitly fund energy costs for services, but the COVID-19 pandemic is a unique situation.",Long Sentence
"The scientific evidence is clear that good ventilation helps prevent the spread of COVID-19.”“In addition the Government has already provided every school in New Zealand with CO2 monitors to help them identify spaces where maintaining good ventilation is proving more challenging, and bought more than 8,000 air cleaners to help improve the ventilation in these areas.",Long Sentence
"Every school has access to more air cleaners at no cost if they need them to help supplement their approach to ventilation this winter.“I want thank our teachers, principals and parents, who are doing a fantastic job at keeping infection rates down.",Long Sentence
"I’m pleased we are able to provide this extra support to help get through winter,” Jan Tinetti said",Long Sentence
made,Passive Voice
aged,Passive Voice
put,Passive Voice
announced,Passive Voice
aged,Passive Voice
vaccinated,Passive Voice
tested,Passive Voice
based,Passive Voice
had,Passive Voice
predicted,Passive Voice
secured,Passive Voice
offered,Passive Voice
distributed,Passive Voice
provided,Passive Voice
pleased,Passive Voice
available,Complex Word
every,Complex Word
provided,Complex Word
services,Complex Word
ventilation,Complex Word
available,Complex Word
oldReinfection,Complex Word
amended,Complex Word
Anyone,Complex Word
experiences,Complex Word
previous,Complex Word
infection,Complex Word
isolate,Complex Word
positive.The,Complex Word
Government,Complex Word
services,Complex Word
Associate,Complex Word
Education,Complex Word
Minister,Complex Word
hospitalisations,Complex Word
remaining,Complex Word
experienced,Complex Word
earlier,Complex Word
hospitals,Complex Word
additional,Complex Word
unnecessary,Complex Word
continue,Complex Word
additional,Complex Word
Yesterday,Complex Word
seven-day,Complex Word
average,Complex Word
hospital,Complex Word
comparison,Complex Word
average,Complex Word
hospital,Complex Word
including,Complex Word
However,Complex Word
additional,Complex Word
already,Complex Word
extension,Complex Word
provision,Complex Word
everyone,Complex Word
vaccinated,Complex Word
Zealanders,Complex Word
overrepresentation,Complex Word
unvaccinated,Complex Word
hospital,Complex Word
admissions,Complex Word
everyone,Complex Word
updating,Complex Word
reinfection,Complex Word
anyone,Complex Word
experiencing,Complex Word
following,Complex Word
initial,Complex Word
infection,Complex Word
positive,Complex Word
isolate,Complex Word
earlier,Complex Word
positive,Complex Word
international,Complex Word
evidence,Complex Word
isolate,Complex Word
reinfections.,Complex Word
However,Complex Word
isolate,Complex Word
symptomatic,Complex Word
updated,Complex Word
reinfections,Complex Word
variant,Complex Word
predicted,Complex Word
dominant,Complex Word
different,Complex Word
variant,Complex Word
Zealanders,Complex Word
alongside,Complex Word
additional,Complex Word
services,Complex Word
Government,Complex Word
challenging,Complex Word
everyone,Complex Word
Government,Complex Word
providing,Complex Word
Ministry,Complex Word
Education,Complex Word
already,Complex Word
distribution,Complex Word
provided,Complex Word
every,Complex Word
addition,Complex Word
already,Complex Word
distributed,Complex Word
every,Complex Word
Government,Complex Word
providing,Complex Word
additional,Complex Word
encourage,Complex Word
centre-based,Complex Word
services,Complex Word
ventilation,Complex Word
ventilation,Complex Word
energy,Complex Word
reassure,Complex Word
services,Complex Word
ventilation,Complex Word
unaffordable,Complex Word
energy,Complex Word
Government,Complex Word
usually,Complex Word
explicitly,Complex Word
energy,Complex Word
services,Complex Word
pandemic,Complex Word
situation,Complex Word
scientific,Complex Word
evidence,Complex Word
ventilation,Complex Word
addition,Complex Word
Government,Complex Word
already,Complex Word
provided,Complex Word
every,Complex Word
monitors,Complex Word
identify,Complex Word
maintaining,Complex Word
ventilation,Complex Word
challenging,Complex Word
ventilation,Complex Word
areas,Complex Word
Every,Complex Word
supplement,Complex Word
ventilation,Complex Word
principals,Complex Word
fantastic,Complex Word
infection,Complex Word
