Text,Metric
lost,Passive Voice
responded,Passive Voice
been,Passive Voice
home,Passive Voice
shaped,Passive Voice
valued,Passive Voice
used,Passive Voice
enabled,Passive Voice
done,Passive Voice
been,Passive Voice
registered,Passive Voice
been,Passive Voice
pushed,Passive Voice
contracted,Passive Voice
been,Passive Voice
lost,Passive Voice
Minister,Complex Word
Jacinda,Complex Word
virtual,Complex Word
pandemic,Complex Word
economic,Complex Word
history,Complex Word
additional,Complex Word
desire,Complex Word
navigate,Complex Word
together,Complex Word
pandemic,Complex Word
economic,Complex Word
Jacinda,Complex Word
economies,Complex Word
contraction,Complex Word
Responding,Complex Word
collectively,Complex Word
accelerate,Complex Word
economic,Complex Word
recovery,Complex Word
already,Complex Word
responded,Complex Word
significant,Complex Word
including,Complex Word
removing,Complex Word
barriers,Complex Word
efficient,Complex Word
distribution,Complex Word
related,Complex Word
information,Complex Word
continue,Complex Word
collective,Complex Word
understanding,Complex Word
collaborative,Complex Word
economic,Complex Word
Containing,Complex Word
effective,Complex Word
vaccination,Complex Word
macro-economic,Complex Word
policy,Complex Word
businesses,Complex Word
resilient,Complex Word
inclusive,Complex Word
sustainable,Complex Word
economies,Complex Word
inviting,Complex Word
discussion,Complex Word
immediate,Complex Word
co-ordinated,Complex Word
regional,Complex Word
recovery,Complex Word
inclusive,Complex Word
sustainable,Complex Word
together,Complex Word
pandemic,Complex Word
sustainable,Complex Word
inclusive,Complex Word
recovery,Complex Word
nobody,Complex Word
everyone,Complex Word
Jacinda,Complex Word
said.Leading,Complex Word
regional,Complex Word
pandemic,Complex Word
priorities,Complex Word
Structural,Complex Word
Ministers,Complex Word
economies,Complex Word
international,Complex Word
cooperation,Complex Word
responding,Complex Word
foundations,Complex Word
recovery.Editors,Complex Word
represents,Complex Word
according,Complex Word
policy,Complex Word
priorities,Complex Word
together,Complex Word
inclusive,Complex Word
sustainable,Complex Word
resilient,Complex Word
recovery.Economic,Complex Word
policies,Complex Word
recoveryThis,Complex Word
priority,Complex Word
focuses,Complex Word
economic,Complex Word
encourage,Complex Word
economic,Complex Word
policies,Complex Word
openness,Complex Word
connectivity,Complex Word
barriers,Complex Word
easier,Complex Word
companies,Complex Word
region.Increasing,Complex Word
inclusion,Complex Word
sustainability,Complex Word
recoveryThis,Complex Word
priority,Complex Word
acknowledges,Complex Word
sustainable,Complex Word
inclusive,Complex Word
enhancing,Complex Word
participation,Complex Word
indigenous,Complex Word
economy,Complex Word
ensuring,Complex Word
contributions,Complex Word
recovery,Complex Word
sustainability,Complex Word
including,Complex Word
area,Complex Word
change.Pursuing,Complex Word
innovation,Complex Word
digitally,Complex Word
enabled,Complex Word
recoveryThe,Complex Word
priority,Complex Word
focuses,Complex Word
advantage,Complex Word
innovation,Complex Word
digital,Complex Word
efficient,Complex Word
adaptable,Complex Word
encourage,Complex Word
competitive,Complex Word
technologies.There,Complex Word
registered,Complex Word
every,Complex Word
November,Complex Word
contracted,Complex Word
economic,Complex Word
recovering,Complex Word
pandemic,Complex Word
